,CalllogID,Category,Content,Line,MemberLine,Speaker,content.split,Intent,IntentScore,IntentScoreConfidence,ChatIDLineCount
5427,371947,Member,提款为啥提示没有验证电话号码？ ,2,1,op112233,提款 为啥 提示 没有 验证 电话号码 ？ ,-,0.0,0.0,2
5429,371948,Member,zaima ,2,1,tba810465558,zaima ,-,0.0,0.0,2
5431,371949,Member,怎样提款啊 ,2,1,tbren10668,怎样 提款 啊 ,payment/withdrawal/提款前注意事项,56.95,3.0,2
5433,371950,Member,我进不了游戏 ,2,1,fdl147258,我 进 不了 游戏 ,payment/withdrawal/无法登入提款页面,20.91,1.0,2
5435,371951,Member,申请彩金 ,2,1,han198322,申请 彩金 ,promotion/38APP彩金,69.67,4.0,2
5437,371952,Member,我这个显示提款失败？ ,2,1,ffju666,我 这个 显示 提款 失败 ？ ,payment/withdrawal/提款申请失败,45.44,2.0,2
5439,371953,Member,里面邮箱给我发的是获得了天降甘霖的嘛  怎么没有奖金了 ,4,2,cld14143,里面 邮箱 给 我 发 的 是 获得 了 天 降 甘霖 的 嘛 怎么 没有 奖金 了 ,-,0.0,0.0,1
5440,371954,Member,刚刚支付宝转账100元没到账 ,2,1,zjy7474,刚刚 支付宝转账 100 元 没 到 账 ,payment/deposit/存款多久到账？,24.15,1.0,2
5442,371955,Member,我副账户的钱怎么转不到NT ,2,1,jl198655,我 副 账户 的 钱 怎么 转 不到 nt ,fundtransfer/如何进行转账,21.9,1.0,2
5444,371956,Member,你好  账号 不记得了 ,2,1,20112332,你好 账号 不 记得 了 ,-,0.0,0.0,2
5446,371957,Member,. ,2,1,hr19707101,. ,-,0.0,0.0,2
5448,371958,Member,是 ,3,1,tb1388ww,是 ,-,0.0,0.0,2
5450,371959,Member,您好，我游戏登录不上去了 ,2,1,magic00,您好 ， 我 游戏 登录 不 上去 了 ,portal/无法登入,26.97,1.0,2
5452,371960,Member,电脑游戏登录不起麻烦帮我抄作下 ,2,1,TBwT190419,电脑 游戏 登录 不 起 麻烦 帮 我 抄 作 下 ,-,0.0,0.0,2
5454,371961,Visitor,您好，我把账号忘了，可以帮我查下吗 ,2,1,朱杰,您好 ， 我 把 账号 忘 了 ， 可以 帮 我 查 下 吗 ,-,0.0,0.0,2
5456,371962,Member,你好申请个存款红包吧 ,2,1,tblws7776,你好 申请 个 存款 红包 吧 ,promotion/38APP彩金,27.6,1.0,2
5458,371963,Member,我有个微信转账  到现在没到 ,2,1,wudong8899,我 有 个 微信 转账 到 现在 没 到 ,payment/deposit/wechat/微信转账存款,44.08,2.0,2
5460,371964,Visitor,刚才找回了账号，密码又忘了，怎么找回 ,2,1,朱杰,刚才 找回 了 账号 ， 密码 又 忘 了 ， 怎么 找回 ,account/password/忘记密码,38.31,2.0,2
5462,371965,Member,503zuf7tcbmbf7nasekc 559.30 失败 2018-07-04 20:04:23 ,2,1,kktmp222,503zuf7tcbmbf7nasekc 559 . 30 失败 2018-07-04 20:04:23 ,payment/withdrawal/提款申请失败,32.2,1.0,2
5464,371966,Member,PT客户端登录，账号需要添加什么？ ,2,1,a317974346,pt 客户端 登录 ， 账号 需要 添加 什么 ？ ,portal/app/pt/乐天堂PT手机客户端,21.41,1.0,2
5466,371967,Member,有pt客户端吗 ,2,1,qinggan518,有 pt 客户端 吗 ,portal/app/乐天堂PT APP 桌面/安卓下载版,63.84,4.0,2
5468,371968,Member,我刚存的钱怎么没有到账 ,2,1,j h 77888,我 刚 存 的 钱 怎么 没有 到 账 ,payment/没有到账,29.54,1.0,2
5470,371969,Member,刚才你们客服给我打电话说加我微信，为什么我微信加不了？ ,2,1,vjgcbjgfvhh,刚才 你们 客 服 给 我 打电话 说 加 我 微信 ， 为什么 我 微信 加 不了 ？ ,payment/deposit/wechat/微信转账存款,26.19,1.0,2
5472,371970,Visitor,电脑网页版，电脑上玩游戏顺畅稳定网址给我 ,2,1,田华,电脑 网页 版 ， 电脑 上 玩 游戏 顺畅 稳定 网址 给 我 ,portal/乐天堂电脑版网址,25.1,1.0,2
5474,371971,Member,我刚支付宝存70元没到账 ,2,1,cg7730,我 刚 支付宝 存 70 元 没 到 账 ,payment/deposit/localbank/没有本银/支付宝存款收款账户， 存入旧账户,27.38,1.0,2
5476,371972,Member,你好，为什么不给我提款 ,2,1,magic00,你好 ， 为什么 不 给 我 提款 ,payment/withdrawal/提款,31.11,1.0,2
5478,371973,Member,领取生日礼金 ,2,1,lcw2015,领取 生日 礼金 ,-,0.0,0.0,2
5480,371974,Member,生日彩金 ,2,1,seal233,生日 彩金 ,promotion/要求免费彩金,33.29,1.0,2
5482,371975,Member,你好，我的副账户里面有70元，请问是什么彩金？有什么投注要求吗？ ,2,1,hahakaboom,你好 ， 我 的 副 账户 里面 有 70 元 ， 请问 是 什么 彩金 ？ 有 什么 投注 要求 吗 ？ ,-,0.0,0.0,2
5484,371976,Member,申请新开户注册送彩金 ,2,1,lianga0825,申请 新 开户 注册 送 彩金 ,promotion/注册彩金,46.01,2.0,2
5486,371977,Member,PT为什么进不了 ,2,1,she2012,pt 为什么 进 不了 ,common/无法登入乐天堂页面/体育页面/真人页面/游戏页面,33.64,1.0,2
5488,371978,Member,呵呵 我账号dhj526 ,2,1,dhj526,呵呵 我 账号 dhj526 ,account/无法登陆乐天堂账号,20.75,1.0,2
5490,371980,Member,我提款失败我的1000元去那了 ,4,2,zhan1016,我 提款 失败 我 的 1000 元 去 那 了 ,payment/withdrawal/提款申请失败,22.78,1.0,1
5491,371982,Member,请问怎样申请优惠活动奖金 ,2,1,tbzj123zj,请问 怎样 申请 优惠 活动 奖金 ,promotion/优惠事宜,28.49,1.0,2
5493,371983,Member,为什么我提款失败了 ,2,1,tbh910920,为什么 我 提款 失败 了 ,payment/withdrawal/提款申请失败,62.96,4.0,1
5494,371984,Member,为什么连接不上服务器？ ,4,2,lpz8888,为什么 连接 不 上 服务器 ？ ,-,0.0,0.0,1
5495,371985,Member,图片发过来 ,2,1,cg7730,图片 发 过来 ,account/email/没有收到乐天堂发出的邮件,27.43,1.0,2
5497,371986,Member,客户端上不了 ,2,1,zly523,客户端 上 不了 ,portal/app/乐天堂APP无法登入或下载失败/卸载,25.14,1.0,2
5499,371987,Member,登录不起 ,2,1,TBZYQ789456,登录 不 起 ,-,0.0,0.0,2
5501,371988,Member,刚才断了  ,3,2,lpz8888,刚才 断 了 ,-,0.0,0.0,1
5502,371990,Member,为什么我提款状态是失败的啊 ,2,1,zhong2236,为什么 我 提款 状态 是 失败 的 啊 ,payment/withdrawal/提款申请失败,26.03,1.0,2
5504,371991,Member,提款没到账 ,2,1,tbxj5188,提款 没 到 账 ,payment/withdrawal/为何提款不到账,58.23,3.0,2
5506,371992,Member,我提交了 ,2,1,cg7730,我 提交 了 ,common/提交不了,46.89,2.0,2
5508,371993,Member,充值未到账 ,2,1,aaayiyi,充值 未 到 账 ,payment/deposit/为何存款尚未到账,37.33,2.0,2
5510,371994,Member,杂还没到帐 ,2,1,cg7730,杂 还 没 到 帐 ,payment/withdrawal/为何提款不到账,37.28,2.0,2
5512,371995,Member,支付宝转账未到账 ,2,1,wws918,支付宝转账 未 到 账 ,payment/deposit/存款多久到账？,27.68,1.0,2
5514,371996,Member,我支付宝转账到账 ，账号上没钱呢 ,2,1,ls888666,我 支付宝转账 到 账 ， 账号 上 没 钱 呢 ,payment/deposit/localbank/没有本银/支付宝存款收款账户， 存入旧账户,25.21,1.0,2
5516,371997,Member,帮我把游戏退出来 ,4,2,tbyzk1048,帮 我 把 游戏 退出 来 ,-,0.0,0.0,1
5517,371998,Member,支付宝转账未到账 访客传送了一个文件：超级截屏_20180704_210718.png ,2,1,wws918,支付宝转账 未 到 账 访客 传送 了 一个 文件 ： 超级 截 屏 _20180704_210718 . png ,-,0.0,0.0,1
5518,371999,Member,你好。 这段时间电脑版的PT游戏怎么很卡呢 ,2,1,hanxiao20,你好 。 这 段时间 电脑 版 的 PT 游戏 怎么 很 卡 呢 ,-,0.0,0.0,2
5520,372000,Member,申请注册彩金 ,2,1,shaojie12,申请 注册 彩金 ,promotion/注册彩金,58.9,3.0,2
5522,372001,Member,我一登录PT客户端就提示我在casino mobile里有没完成的游戏，请问是在哪个地方的什么游戏没完成 ,2,1,tbsy1978976,我 一 登录 PT 客户端 就 提示 我 在 casino mobile 里 有 没完 成 的 游戏 ， 请问 是 在 哪个 地方 的 什么 游戏 没完 成 ,-,0.0,0.0,2
5524,372002,Member,你好   为什么玩不了游戏啊 ,2,1,lsjb1314,你好 为什么 玩 不了 游戏 啊 ,bet/slot/无法登入老虎机游戏/免费旋转或有未完成游戏,26.74,1.0,2
5526,372003,Member,我已经转账 访客传送了一个文件：Screenshot_2018-07-04-21-22-44.png ,4,2,tbwei526507,我 已经 转账 访客 传送 了 一个 文件 ：Screenshot_2018-07-04-21-22-44 . png ,-,0.0,0.0,1
5527,372004,Member,中了五千有红利吗 ,2,1,tbwei891205,中 了 五千 有 红利 吗 ,-,0.0,0.0,2
5529,372005,Member,帮帮忙 ,4,2,pengju666,帮帮忙 ,-,0.0,0.0,1
5530,372006,Member,你好。我因为被关了几年，一直没机会玩，这步刚回来今天开始继续玩你们的游戏。可是我之前的手机号早没用了。验证怎么办呢？ ,2,1,WHZAD1973,你好 。 我 因为 被 关 了 几年 ， 一直 没 机会 玩 ， 这 步 刚 回来 今天 开始 继续 玩 你们 的 游戏 。 可是 我 之前 的 手机号 早 没用 了 。 验证 怎么办 呢 ？ ,-,0.0,0.0,2
5532,372007,Member,我手机号码填错了，请问怎么修改呢 ,4,2,tbtb619090,我 手机号 码 填 错 了 ， 请问 怎么 修改 呢 ,-,0.0,0.0,1
5533,372008,Visitor,存款之后等多久才到账 ,2,1,李先生,存款 之后 等 多久 才 到 账 ,payment/deposit/存款多久到账？,32.06,1.0,2
5535,372009,Member,为什么我的钱提不出去喃 ,2,1,raoerwa888,为什么 我 的 钱 提 不 出去 喃 ,-,0.0,0.0,2
5537,372010,Member,咱们网站有没有那种重庆时时彩？ ,2,1,jingge521,咱们 网站 有没有 那种 重庆 时时彩 ？ ,-,0.0,0.0,2
5539,372011,Member,你好 账户解冻 ,2,1,wdm520,你好 账户 解冻 ,account/乐天堂账户相关问题,20.78,1.0,2
5541,372012,Member,你妈那个卖老麻批的 故意卡我是不是 ,2,1,wT190419,你 妈 那个 卖 老 麻 批 的 故意 卡 我 是不是 ,-,0.0,0.0,2
5543,372013,Member,请问今天这pt游戏为什么点了今变成永利网站了 ,2,1,ltl888,请问 今天 这 pt 游戏 为什么 点 了 今 变成 永利 网站 了 ,-,0.0,0.0,2
5545,372014,Member,请问手机app登陆前面加什么 ,2,1,lai12345,请问 手机 app 登陆 前面 加 什么 ,bet/slot/pt/PT老虎机游戏账户,20.09,1.0,2
5547,372015,Member,这个和 电脑有你妈卖批的关系  ,2,1,wT190419,这个 和 电脑 有 你 妈 卖 批 的 关系 ,common/不满,22.52,1.0,2
5549,372016,Member,是我的 ,5,2,tbwei526507,是 我 的 ,-,0.0,0.0,1
5550,372017,Member,您好，我提款怎么没到账 ,2,1,zxc911221,您好 ， 我 提款 怎么 没 到 账 ,payment/没有到账,43.3,2.0,2
5552,372018,Member,我账号被锁了 ,2,1,tbldw118,我 账号 被 锁 了 ,account/用户名或密码无效？超过尝试限制,47.98,2.0,2
5554,372019,Member,查询下我的积分 ,2,1,zeng5876,查询 下 我 的 积分 ,payment/deposit/存款申请状态,27.69,1.0,2
5556,372020,Member,你好，为啥我登录PT厅显示我已经登录进不去游戏 ,2,1,ak555a,你好 ， 为啥 我 登录 PT 厅 显示 我 已经 登录 进 不 去 游戏 ,-,0.0,0.0,1
5557,372021,Member,pt怎么进不去阿 ,2,1,tb110402,pt 怎么 进 不 去 阿 ,portal/app/pt/乐天堂PT手机客户端,27.63,1.0,2
5559,372022,Member,为什么提款是失败呀 ,2,1,hjj911221,为什么 提款 是 失败 呀 ,payment/withdrawal/提款申请失败,39.87,2.0,2
5561,372023,Member,PT安卓手机版下载不了呢 ,2,1,hanxiao20,pt 安 卓 手机 版 下载 不了 呢 ,portal/app/android/乐天堂APP安卓下载版/安装步骤,43.21,2.0,2
5563,372024,Member,我推荐了好友怎么没奖励 ,2,1,tbyangqw9,我 推荐 了 好友 怎么 没 奖励 ,-,0.0,0.0,2
5565,372025,Member,微信怎么还不到账 ,2,1,zhouting,微信 怎么 还 不到 账 ,payment/deposit/wechat/微信转账存款,45.09,2.0,2
5567,372026,Member,客户端打不开 ,2,1,yf77777,客户端 打 不 开 ,portal/无法登入,26.68,1.0,2
5569,372029,Visitor,我怎么提款失败，怎么回事 ,2,1,田华,我 怎么 提款 失败 ， 怎么 回事 ,payment/withdrawal/提款申请失败,39.77,2.0,2
5571,372030,Member,是不是注册送188 ,2,1,dwqd,是不是 注册 送 188 ,promotion/注册彩金,44.31,2.0,2
5573,372031,Member,支付宝转账没到账 ,2,1,Zjy7474,支付宝转账 没 到 账 ,payment/deposit/存款多久到账？,33.13,1.0,2
5575,372032,Member,账号锁定了  fac8888 ,2,1,fac8888,账号 锁定 了 fac8888 ,account/用户名或密码无效？超过尝试限制,35.98,2.0,1
5576,372033,Member,Ge35894969mjc ,2,1,zhangdale1,Ge35894969mjc ,-,0.0,0.0,2
5578,372034,Member,PT游戏到底能不能玩？ 用电脑浏览器玩， 提示我已经登录什么什么 。 下载PT客户端连登录都登录不了 。 也说我已经登录 ,2,1,hanxiao20,PT 游戏 到底 能 不能 玩 ？ 用电 脑 浏览器 玩 ， 提示 我 已经 登录 什么 什么 。 下载 PT 客户端 连 登录 都 登录 不了 。 也 说 我 已经 登录 ,-,0.0,0.0,2
5580,372035,Member,申请500送500优惠卷 ,2,1,xxy521,申请 500 送 500 优惠 卷 ,-,0.0,0.0,2
5582,372036,Member,领取个生日礼金 ,2,1,lifa088,领取 个 生日 礼金 ,-,0.0,0.0,1
5583,372037,Member,我密码忘记了 ,2,1,tbz2085884,我 密码 忘记 了 ,account/password/忘记密码,72.21,5.0,2
5585,372038,Member,客户端打不开 ,2,1,yf77777,客户端 打 不 开 ,portal/无法登入,26.68,1.0,2
5587,372039,Visitor,w88.com    的正确网址是多少 ,2,1,贾爱锋,w88 . com 的 正确 网址 是 多少 ,portal/乐天堂电脑版网址,54.77,3.0,1
5588,372040,Member,申请500返500 ,2,1,gj5200,申请 500 返 500 ,-,0.0,0.0,1
5589,372041,Member,你好，你帮我看一下我是不是提交了一笔支付宝转账300 的存款信息啊，我实际存款是400 ,2,1,tbxm0707,你好 ， 你 帮 我 看 一下 我 是不是 提交 了 一笔 支付宝转账 300 的 存款 信息 啊 ， 我 实际 存款 是 400 ,payment/deposit/localbank/没有本银/支付宝存款收款账户， 存入旧账户,20.26,1.0,2
5591,372042,Member,账号非正常退出 ,2,1,wei8339,账号 非正常 退出 ,-,0.0,0.0,2
5593,372043,Member,我登陆以后 消息那里一直显示有新消息 ,2,1,ggfans,我 登陆 以后 消息 那里 一直 显示 有 新 消息 ,-,0.0,0.0,2
5595,372044,Member,现在不可以存款？  ,2,1,zt981115,现在 不可 以 存款 ？ ,payment/deposit/localbank/没有本银/支付宝存款收款账户， 存入旧账户,37.01,2.0,2
5597,372045,Member,你好我的游戏存款页面打不开支付宝 ,2,1,zw5u01,你好 我 的 游戏 存款 页面 打 不 开支 付 宝 ,-,0.0,0.0,2
5599,372046,Member,积分怎么兑换 ,2,1,tbwubo12,积分 怎么 兑换 ,-,0.0,0.0,1
5600,372047,Visitor,存款页面进不去 ,2,1,20419,存款 页面 进 不 去 ,portal/乐天堂备用网址,37.4,2.0,2
5602,372048,Member,请给我查一下怎么没到账 ,2,1,tbming678,请 给 我 查 一下 怎么 没 到 账 ,payment/没有到账,25.32,1.0,2
5604,372049,Member,在哪里重置密码 ,2,1,tbz2085884,在 哪里 重置 密码 ,account/password/如何重置账号密码,51.16,3.0,2
5606,372050,Member,游戏官网是多少 ,2,1,csdnvip,游戏 官 网 是 多少 ,portal/乐天堂电脑版网址,39.67,2.0,1
5607,372051,Member,我领取体验金怎么领取不了？我手机号验证过了啊 ,2,1,yllyllcp9,我 领取 体验 金 怎么 领取 不了 ？ 我 手机号 验证 过 了 啊 ,promotion/注册彩金,28.7,1.0,2
5609,372052,Member,提款失败 说我没验证手机号 但是我验证了 ,3,2,lpz8888,提款 失败 说 我 没 验证 手机号 但是 我 验证 了 ,account/phone/如何验证电话号码,36.75,2.0,1
5610,372053,Visitor,存款没到账 ,2,1,巩玉金,存款 没 到 账 ,payment/deposit/为何存款尚未到账,57.65,3.0,2
5612,372054,Member,请看截图  ,4,2,hye520,请 看 截图 ,-,0.0,0.0,1
5613,372055,Member,请给我查一下怎么现在都还没有到账 访客传送了一个文件：超级截屏_20180704_224406.png ,2,1,tbming678,请 给 我 查 一下 怎么 现在 都 还 没有 到 账 访客 传送 了 一个 文件 ： 超级 截 屏 _20180704_224406 . png ,-,0.0,0.0,1
5614,372056,Member,微信客服加不上，无法传截图 ,2,1,Zjy7474,微信 客 服 加 不 上 ， 无法 传 截图 ,-,0.0,0.0,2
5616,372057,Visitor,还是进不去啊 ,2,1,20419,还是 进 不 去 啊 ,portal/无法登入,28.54,1.0,2
5618,372058,Member,这样很好玩  是不是  最多 玩了不玩了  完全卡没的 ,2,1,wT190419,这样 很 好玩 是不是 最 多 玩 了 不 玩 了 完全 卡 没 的 ,-,0.0,0.0,2
5620,372059,Member,zg15888   申请1000+1000 ,2,1,n,zg15888 申请 1000+1000 ,promotion/38APP彩金,26.91,1.0,2
5622,372060,Member,连续输了一个多月，你们这游戏是想怎样？ ,2,1,Cw13568,连续 输 了 一个多月 ， 你们 这 游戏 是 想 怎样 ？ ,-,0.0,0.0,2
5624,372061,Member,存款没到账 ,3,1,gyj8799,存款 没 到 账 ,payment/deposit/为何存款尚未到账,57.65,3.0,2
5626,372063,Member,微信转账要24小时内到账怎么办 ,2,1,yjl0101,微信 转账 要 24 小时 内 到 账 怎么办 ,payment/deposit/wechat/微信转账存款,28.17,1.0,2
5628,372064,Member,28元红包优惠券提款有什么要求 ,2,1,tbzhou000,28 元 红包 优惠 券 提款 有 什么 要求 ,-,0.0,0.0,2
5630,372065,Member,存100到账300  多少倍流水 ,3,1,gfghj,存 100 到 账 300 多少 倍 流水 ,promotion/查询流水,27.69,1.0,2
5632,372066,Member,首存有什么优惠 ,2,1,liuxu12345,首 存有 什么 优惠 ,promotion/优惠事宜,30.32,1.0,2
5634,372068,Member,今天怎么进不到游戏 ,2,1,yangping11,今天 怎么 进 不到 游戏 ,-,0.0,0.0,2
5636,372069,Member,客戶，确认过眼神，遇到对的我们，通博100到300，注策菜金赶紧拿，vx：tongbo765网站是tb719.com。p2P ,2,1,17628282189,客 戶 ， 确认 过眼 神 ， 遇到 对 的 我们 ， 通 博 100 到 300 ， 注 策 菜 金 赶紧 拿 ， vx：tongbo765 网站 是 tb719 . com。p2P ,-,0.0,0.0,2
5638,372070,Member,是 ,4,2,fjw88899,是 ,-,0.0,0.0,1
5639,372071,Member,我客户端上不去了 ,4,2,ccfqian158,我 客户端 上 不 去 了 ,portal/乐天堂备用网址,23.69,1.0,1
5640,372072,Member,首存50送27 ,2,1,zy2580zy,首 存 50 送 27 ,promotion/首存优惠,42.97,2.0,2
5642,372073,Member,不是 ,4,2,TBvvt199767,不是 ,common/答非所问,77.6,5.0,1
5643,372074,Visitor,存款没到 ,2,1,宿珀榕,存款 没 到 ,payment/deposit/为何存款尚未到账,48.14,2.0,2
5645,372075,Member,我忘记我的注册账号了 我的注册手机是13258447555 ,2,1,tbplay668,我 忘记 我 的 注册 账号 了 我 的 注册 手机 是 13258447555 ,portal/乐天堂电脑版网址,24.91,1.0,2
5647,372076,Member,zg15888  申请2000+2000 ,2,1,n,zg15888 申请 2000+2000 ,promotion/38APP彩金,26.91,1.0,1
5648,372077,Member,我客户端上不去了 ,2,1,ccfqian158,我 客户端 上 不 去 了 ,portal/乐天堂备用网址,23.69,1.0,1
5649,372078,Member,我问一下 ,3,2,jingge521,我 问 一下 ,-,0.0,0.0,1
5650,372079,Visitor,你好 支付宝转账500还没到账 ,2,1,李先生,你好 支付宝转账 500 还 没 到 账 ,payment/没有到账,34.4,1.0,2
5652,372080,Member,我有一张优惠券7月2号的当时发的是两张，就Gkzm888000z1t这张不能用 另外一张已用 ,2,1,shenbin88,我 有 一张 优惠 券 7 月 2 号 的 当时 发 的 是 两张 ， 就 Gkzm888000z1t 这 张 不能 用 另外 一张 已 用 ,-,0.0,0.0,2
5654,372081,Visitor,可以申请个红包吗 ,2,1,巩玉金,可以 申请 个 红包 吗 ,promotion/38APP彩金,33.89,1.0,2
5656,372082,Member,zai  ,2,1,j19910908,zai ,-,0.0,0.0,2
5658,372083,Visitor,haines账号支付宝充值500未到账 ,2,1,李先生,haines 账号 支付宝 充值 500 未 到 账 ,payment/deposit/localbank/本银/支付宝存款申请超过30分钟仍然还没有到账,47.26,2.0,2
5660,372084,Member,你好 我的账号可以夏日炎炎乐悠悠 2000送2000、1000送1000、500送500、25倍投注流水 ,2,1,lesywhq,你好 我 的 账号 可以 夏日 炎炎 乐 悠悠 2000 送 2000、1000 送 1000、500 送 500、25 倍 投注 流水 ,-,0.0,0.0,2
5662,372085,Member,为什么游戏页面打不开？？ ,2,1,mxmx1990,为什么 游戏 页面 打 不 开 ？ ？ ,common/无法登入乐天堂页面/体育页面/真人页面/游戏页面,28.34,1.0,2
