IntentIndex,Category,Intent,Intent ID,Brand,Lang,TextLength,Text,TextSegmented
9,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,21,อยากฝากเงินฟาสบาททำไง,อยาก ฝาก เงิน ฟาส บาท ทำ ไง 
10,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,17,กดฝากฟาสบาทตรงไหน,กด ฝาก ฟาส บาท ตรง ไหน 
11,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,19,ฝากแบบฟาสบาทกดยังไง,ฝาก แบบ ฟาส บาท กด ยังไง 
12,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,23,ฝากแบบฟาสบาทแล้วทำไงต่อ,ฝาก แบบ ฟาส บาท แล้ว ทำ ไง ต่อ 
13,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,24,ฝากยังไงอยากฝากแบบฟาสบาท,ฝาก ยังไง อยาก ฝาก แบบ ฟาส บาท 
14,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,18,ฝากfast bahtทางไหน,ฝาก fast baht ทาง ไหน 
15,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,23,ฝากเงินแบบฟาสบาทกดยังไง,ฝาก เงิน แบบ ฟาส บาท กด ยังไง 
16,payment/deposit/online,ขั้้นตอนการทำรายการฝาก Fast Baht,payment/deposit/online/ขั้้นตอนการทำรายการฝาก Fast Baht,fun88,th,28,ขอขั้นตอนฝากแบบfast bahtครับ,ขอ ขั้น ตอน ฝาก แบบ fast baht ครับ 
1,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,21,ฝากแบบอีซี่เพย์ยัง ไง,ฝาก แบบ อี ซี่ เพ ย์ ยัง ไง 
2,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,32,อยากฝากแบบอีซี่เพย์แต่ฝากไม่เป็น,อยาก ฝาก แบบ อี ซี่ เพ ย์ แต่ ฝาก ไม่ เป็น 
3,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,19,ฝากเงินแบบอีซี่เพย์,ฝาก เงิน แบบ อี ซี่ เพ ย์
4,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,23,ขอฝากอีซี่เพย์เงินหน่อย,ขอ ฝาก อี ซี่ เพ ย์ เงิน หน่อย 
5,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,21,ฝากแบบอีซี่เพย์ยากจัง,ฝาก แบบ อี ซี่ เพ ย์ ยาก จัง 
6,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,27,ฝากเงินแบบอีซี่เพย์กดตรงไหน,ฝาก เงิน แบบ อี ซี่ เพ ย์ กด ตรง ไหน 
7,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,24,ฝากเงินอีซี่เพย์ให้หน่อย,ฝาก เงิน อี ซี่ เพ ย์ ให้ หน่อย 
8,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,37,ขอวิธีการฝากเงินแบบอีซี่เพย์หน่อยครับ,ขอ วิธี การ ฝาก เงิน แบบ อี ซี่ เพ ย์ หน่อย ครับ 
9,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,29,สอนผมฝากเงินแบบอีซี่เพย์หน่อย,สอน ผม ฝาก เงิน แบบ อี ซี่ เพ ย์ หน่อย 
10,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,23,อยากฝากเงินใช้อีซี่เพย์,อยาก ฝาก เงิน ใช้ อี ซี่ เพ ย์
11,payment/deposit/online,ขั้้นตอนการทำรายการฝากอีซี่เพย์,payment/deposit/online/ขั้้นตอนการทำรายการฝากอีซี่เพย์,fun88,th,21,กดฝากอี่ซี่เพย์ตรงไหน,กด ฝาก อี่ ซี่ เพ ย์ ตรง ไหน 
